Date,Strategy1,Strategy2,Index
4/7/2011,0.006196215,0.00843401,0.00805673
4/8/2011,0.0031621,-0.000489556,-0.000396314
4/11/2011,0.001290677,-0.015618067,-0.014685962
4/12/2011,0.017957265,0.005012099,0.007695532
4/13/2011,-0.010987415,-0.015811562,-0.007753228
4/14/2011,0.011671318,0.001489077,0.005399242
4/15/2011,-0.02739529,-0.019438334,-0.020997332
4/18/2011,0.016205479,0.00184969,0.00456551
4/19/2011,0.025563073,0.025999736,0.021265411
4/20/2011,-0.003278261,-0.001723405,-0.000664198
4/21/2011,0.009116599,0.002790863,0.00849077
4/26/2011,-0.01009575,-0.001478325,-0.000197713
4/27/2011,-0.005505801,-0.00080607,0.000280149
4/28/2011,0.009689242,0.000161849,0.002141716
5/3/2011,-0.016347807,-0.012653971,-0.016242253
5/4/2011,-0.011875289,-0.002826328,-0.010711719
5/5/2011,0.003186977,0.01306059,0.009594595
5/6/2011,-0.006261222,-0.006251591,-0.005705394
5/9/2011,0.032030934,0.01173562,0.012822454
5/10/2011,-0.007826041,-0.001079857,-0.007127548
5/11/2011,-0.011763935,-0.008420942,-0.005187416
5/12/2011,0.007784105,-0.002941787,-0.003212784
5/13/2011,0.003323569,-0.002720379,-0.000371252
5/16/2011,-0.017753867,-0.00674089,-0.010584601
5/17/2011,0.015663104,0.016109639,0.010663709
5/18/2011,-0.005884264,0.003449716,0.005486621
5/19/2011,0.00106208,0.002188564,-0.001259234
5/20/2011,-0.017629083,-0.014765512,-0.018929142
5/23/2011,0.00479369,0.008333244,0.003855446
5/24/2011,0.004638985,-0.001619735,0.001997132
5/25/2011,-0.002535919,0.003339145,0.001856868
5/26/2011,0.01078156,0.011841664,0.009845264
5/27/2011,0.002441954,0.01267687,0.008604287
5/31/2011,-0.012827453,-0.014756873,-0.010250417
6/1/2011,-0.006262859,-0.014742976,-0.013611983
6/2/2011,0.007344892,0.000218779,0.001214111
6/3/2011,0.00059799,-0.003189276,0.001400512
6/6/2011,-0.001263002,-0.002881193,0.000238777
6/7/2011,0.003037039,-0.012180842,-0.009497664
6/8/2011,0.005081533,0.004431468,0.008159893
6/9/2011,-0.013170745,-0.017444015,-0.015453443
6/10/2011,-0.003341349,0.004204049,0.001335461
6/13/2011,-0.00621272,0.000973332,0.005126873
6/14/2011,-0.012192517,-0.018013138,-0.010442694
6/15/2011,-0.018812884,-0.011748311,-0.007609926
6/16/2011,0.000302031,0.002674771,0.002825156
6/17/2011,-0.007174492,0.000114269,-0.003762096
6/20/2011,0.01838137,0.017893778,0.014385077
6/21/2011,0.002455047,-0.002854607,-0.000398248
6/22/2011,-0.019283327,-0.023272605,-0.017079508
6/23/2011,-0.000221767,0.005519385,0.004106161
6/24/2011,-0.008738358,0.000797875,0.004317532
6/27/2011,0.005179834,0.014686401,0.007794069
6/28/2011,0.019282332,0.014669762,0.015450242
6/29/2011,0.027521717,0.018447693,0.015317623
6/30/2011,0.025122133,-0.00233769,0.007417125
7/1/2011,-0.004225579,0.008610627,0.004624528
7/4/2011,-0.011250619,-8.98E-05,0.001080183
7/5/2011,0.006471413,-0.005781591,-0.003502656
7/6/2011,0.014677894,0.007993058,0.008595845
7/7/2011,-0.008194573,-0.014202711,-0.010554133
7/8/2011,-0.013111736,-0.019252808,-0.010249391
7/11/2011,-0.011319462,-0.001573936,-0.01015314
7/12/2011,0.006705812,0.00305336,0.006372465
7/13/2011,-0.015916766,-0.003410571,-0.010056887
7/14/2011,0.009700135,-0.001290953,-0.000564392
7/15/2011,-0.012360779,-0.012890002,-0.015555213
7/18/2011,-0.006941797,0.010032905,0.006466416
7/19/2011,0.013194654,0.007887759,0.011018998
7/20/2011,0.002218861,0.017555935,0.007875226
7/21/2011,-0.003057643,-0.001104399,0.005949253
7/22/2011,0.004284427,-0.000528435,-0.001634372
7/25/2011,0.006007531,0.003422295,0.000742578
7/26/2011,-0.008966329,-0.007450265,-0.012327774
7/27/2011,-0.005048248,0.004354727,0.002834409
7/28/2011,-0.00407834,-0.004990022,-0.009875366
7/29/2011,0.006406069,-0.005093156,-0.007016096
8/1/2011,0.007066168,-0.015454251,-0.009697977
8/2/2011,-0.031662455,-0.020324948,-0.023415641
8/3/2011,-0.037609825,-0.033931446,-0.034273435
8/4/2011,-0.034461718,-0.027538627,-0.027090171
8/5/2011,-0.032940225,-0.028659917,-0.033924147
8/8/2011,0.012756874,0.017512282,0.018918919
8/9/2011,-0.03590273,-0.035084463,-0.030533021
8/10/2011,0.027697914,0.02934226,0.031075252
8/11/2011,0.028544219,0.022633638,0.030448594
8/12/2011,0.003797429,0.007873716,0.00575188
8/15/2011,0.002975745,0.000468996,0.001308264
8/16/2011,-0.011134504,-0.010817786,-0.004852919
8/17/2011,-0.044571939,-0.040799885,-0.044902093
8/18/2011,-0.008942613,-0.005046384,-0.010093869
8/19/2011,0.009188518,0.006245121,0.010811776
8/22/2011,0.001476804,0.004644292,0.006692442
8/23/2011,0.015486023,0.017163682,0.014914025
8/24/2011,-0.021380096,-0.021343685,-0.014368313
8/25/2011,0.006679718,-0.002599112,-0.000233868
8/26/2011,0.030933187,0.03722907,0.027057058
8/30/2011,0.038020555,0.026961057,0.023876858
8/31/2011,0.004608561,0.003769924,0.004467513
9/1/2011,-0.021003984,-0.022161157,-0.023363969
9/2/2011,-0.028202285,-0.039901064,-0.035789872
9/5/2011,0.012067297,0.007925905,0.010622036
9/6/2011,0.027983527,0.032664498,0.031376047
9/7/2011,0.011267649,0.004611756,0.004098823
9/8/2011,-0.023705984,-0.028432388,-0.023556288
9/9/2011,-0.029959083,-0.020320471,-0.016300387
9/12/2011,0.01532761,0.00708459,0.00871413
9/13/2011,0.007191274,0.014734229,0.010184953
9/14/2011,0.016269666,0.022698717,0.021140233
9/15/2011,0.012389908,0.00940384,0.005789227
9/16/2011,-0.015289884,-0.023259477,-0.020266746
9/19/2011,0.021648961,0.014424534,0.01979238
9/20/2011,-0.011935539,-0.013782569,-0.014038816
9/21/2011,-0.051645088,-0.051086051,-0.046668179
9/22/2011,0.010584666,0.00428446,0.004998413
9/23/2011,-0.005123227,0.006445938,0.004460409
9/26/2011,0.036904556,0.042640843,0.040201202
9/27/2011,-0.019868839,-0.02653302,-0.014431432
9/28/2011,-0.011030715,-0.010935282,-0.003986507
9/29/2011,0.005286704,-0.010950932,-0.013142703
9/30/2011,-0.005441493,-0.006988106,-0.010334406
10/3/2011,-0.028515037,-0.020658706,-0.025829967
10/4/2011,0.025577646,0.032973137,0.031914894
10/5/2011,0.045557983,0.03699508,0.037062444
10/6/2011,-0.012008973,0.001963141,0.002286773
10/7/2011,0.021138332,0.016702393,0.018026172
10/10/2011,0.012438378,-0.009132703,-0.000611224
10/11/2011,0.005674683,0.011338326,0.00854384
10/12/2011,-0.011828423,-0.005880057,-0.007056489
10/13/2011,-0.000688941,0.005908861,0.011659326
10/14/2011,0.002697675,-0.010922415,-0.005433192
10/17/2011,0.000549138,-0.002762923,-0.004837493
10/18/2011,0.011938296,0.010850563,0.007411652
10/19/2011,-0.001756196,-0.011232421,-0.012072287
10/20/2011,0.025713126,0.028667023,0.019295411
10/21/2011,0.010993244,0.013636031,0.010840652
10/24/2011,-0.006707313,-0.011692575,-0.004073467
10/25/2011,0.010408573,0.005063943,0.005013121
10/26/2011,0.013040908,0.03428357,0.028920262
10/27/2011,0.009282739,-0.006142823,-0.002030173
10/28/2011,-0.028342298,-0.031970151,-0.027708604
10/31/2011,-0.020296693,-0.022128144,-0.022113199
11/1/2011,0.022005882,0.011158457,0.011527962
11/2/2011,0.017646831,0.010205278,0.011214238
11/3/2011,-0.004943486,-0.002083827,-0.003317946
11/4/2011,-0.001648773,-0.004429002,-0.002967144
11/7/2011,0.002826159,0.009605287,0.010252595
11/8/2011,-0.022024946,-0.017051767,-0.019201408
11/9/2011,-0.003124384,0.001236842,-0.002856934
11/10/2011,0.029646033,0.021231573,0.018476344
11/11/2011,-0.008405939,-0.014212779,-0.004760703
11/14/2011,0.013754083,-0.001077436,-0.000289908
11/15/2011,-0.00200262,-0.002236206,-0.001522456
11/16/2011,-0.01841449,-0.014366269,-0.015592667
11/17/2011,-0.012041145,-0.010835659,-0.011100662
11/18/2011,-0.024387868,-0.029301625,-0.026161219
11/21/2011,-0.003476021,-0.000598059,-0.003025313
11/22/2011,-0.001684513,-0.010610695,-0.012867788
11/23/2011,0.005563191,0.000897674,-0.002373633
11/24/2011,-0.005706695,0.002674827,0.007215851
11/25/2011,0.03861905,0.027823413,0.028695349
11/28/2011,-0.002029429,0.003984547,0.004555037
11/29/2011,0.025734262,0.035626596,0.031553307
11/30/2011,-0.005030275,-0.001046969,-0.002924401
12/1/2011,0.011162722,0.0122494,0.011476873
12/2/2011,-0.008389841,-0.000729207,0.002827657
12/5/2011,0.001566067,-0.005120672,0.000125718
12/6/2011,0.00054548,-0.00806247,-0.003914738
12/7/2011,-0.018559258,-0.018996316,-0.011375723
12/8/2011,0.006714903,0.004908826,0.008278931
12/9/2011,-0.019978422,-0.019948503,-0.018320914
12/12/2011,0.006122304,0.006953989,0.011459312
12/13/2011,-0.025377567,-0.022809377,-0.022458607
12/14/2011,0.000609938,0.007029311,0.006353879
12/15/2011,-0.002186785,-0.000874002,-0.002518099
12/16/2011,-0.010527323,-0.004065059,-0.004139365
12/19/2011,-0.005123948,0.009794718,0.010177074
12/20/2011,-0.015343853,-0.00899412,-0.005517012
12/21/2011,0.005867886,0.008168378,0.01248678
12/22/2011,0.018533398,0.008417157,0.010207073
12/23/2011,0.000980628,-0.002606756,-0.000961416
12/28/2011,0.009355196,0.010115777,0.010785489
12/29/2011,-0.006048259,5.79E-05,0.000988
